row,split
12830,test
12831,train
12832,train
12833,train
12834,train
12835,test
12836,train
12837,train
12838,train
12839,train
12840,train
12841,train
12842,train
12843,train
12844,train
12845,train
12846,train
12847,train
12848,train
12849,test
12850,train
12851,train
12852,train
12853,train
12854,train
12855,test
12856,train
12857,test
12858,train
12859,train
12860,test
12861,train
12862,train
12863,test
12864,test
12865,train
12866,train
12867,test
12868,train
12869,train
12870,train
12871,train
12872,train
12873,train
12874,test
12875,train
12876,train
12877,train
12878,train
12879,train
12880,train
12881,train
12882,test
12883,train
12884,train
12885,train
12886,train
12887,train
12888,train
12889,train
12890,train
12891,train
12892,train
12893,train
12894,train
12895,test
12896,train
12897,train
12898,train
12899,train
12900,test
12901,train
12902,train
12903,train
12904,test
12905,train
12906,train
12907,train
12908,train
12909,train
12910,train
12911,test
12912,test
12913,train
12914,train
12915,train
12916,train
12917,train
12918,train
12919,train
12920,test
12921,train
12922,train
12923,train
12924,train
12925,train
12926,train
12927,test
12928,train
12929,train
12930,train
12931,test
12932,train
12933,train
12934,train
12935,train
12936,train
12937,train
12938,train
12939,test
12940,train
12941,train
12942,train
12943,train
12944,train
12945,train
12946,train
12947,test
12948,test
12949,test
12950,train
12951,train
12952,train
12953,train
12954,train
12955,train
12956,train
12957,train
12958,test
12959,test
12960,train
12961,test
12962,train
12963,test
12964,train
12965,train
12966,test
12967,test
12968,train
12969,train
12970,train
12971,train
12972,test
12973,train
12974,train
12975,test
12976,train
12977,train
12978,train
12979,train
12980,train
12981,train
12982,test
12983,train
12984,test
12985,train
12986,train
12987,train
12988,train
12989,train
12990,train
12991,train
12992,train
12993,train
12994,train
12995,train
12996,test
12997,train
12998,test
12999,test
13000,train
13001,train
13002,train
13003,test
13004,train
13005,train
13006,test
13007,train
13008,train
13009,train
13010,train
13011,train
13012,train
13013,train
13014,train
13015,train
13016,train
13017,test
13018,train
13019,train
13020,train
13021,train
13022,train
13023,train
13024,test
13025,train
13026,train
13027,train
13028,test
13029,train
13030,train
13031,test
13032,train
13033,train
13034,test
13035,train
13036,train
13037,train
13038,train
13039,train
13040,test
13041,train
13042,train
13043,train
13044,train
13045,test
13046,test
13047,train
13048,train
13049,train
13050,test
13051,train
13052,train
13053,train
13054,train
13055,train
13056,train
13057,train
13058,train
13059,train
13060,test
13061,train
13062,test
13063,train
13064,train
13065,train
13066,test
13067,train
13068,train
13069,test
13070,train
13071,test
13072,train
13073,train
13074,train
13075,train
13076,test
13077,train
13078,test
13079,train
13080,train
13081,test
13082,train
13083,train
13084,test
13085,test
13086,train
13087,train
13088,train
13089,train
13090,test
13091,test
13092,train
13093,test
13094,train
13095,train
13096,train
13097,train
13098,train
13099,train
13100,train
13101,train
13102,train
13103,train
13104,train
13105,train
13106,train
13107,test
13108,train
13109,train
13110,train
13111,train
13112,train
13113,train
13114,train
13115,train
13116,train
13117,train
13118,train
13119,test
13120,train
13121,train
13122,train
13123,train
13124,train
13125,test
13126,test
13127,train
13128,train
13129,train
13130,train
13131,train
13132,train
13133,train
13134,train
13135,train
13136,train
13137,train
13138,train
13139,train
13140,test
13141,train
13142,train
13143,train
13144,test
13145,test
13146,train
13147,train
13148,train
13149,train
13150,train
13151,test
13152,train
13153,train
13154,train
13155,train
13156,train
13157,train
13158,train
13159,test
13160,train
13161,test
13162,train
13163,train
13164,test
13165,train
13166,train
13167,train
13168,test
13169,train
13170,test
13171,train
13172,train
13173,train
13174,train
13175,test
13176,train
13177,train
13178,train
13179,train
13180,train
13181,test
13182,train
13183,train
13184,train
13185,train
13186,train
13187,train
13188,train
13189,train
13190,train
13191,train
13192,train
13193,train
13194,train
13195,train
13196,train
13197,train
13198,train
13199,train
13200,train
13201,train
13202,test
13203,test
13204,train
13205,train
13206,train
13207,test
13208,train
13209,train
13210,train
13211,test
13212,train
13213,train
13214,train
13215,train
13216,test
13217,train
13218,train
13219,train
13220,test
13221,train
13222,test
13223,train
13224,train
13225,train
13226,test
13227,train
13228,train
13229,train
13230,train
13231,train
13232,train
13233,train
13234,train
13235,test
13236,train
13237,train
13238,train
13239,train
13240,train
13241,test
13242,train
13243,train
13244,test
13245,train
13246,train
13247,train
13248,train
13249,train
13250,train
13251,test
13252,train
13253,train
13254,train
13255,train
13256,train
13257,train
13258,train
13259,train
13260,train
13261,train
13262,train
13263,test
13264,train
13265,train
13266,test
13267,train
13268,train
13269,train
13270,train
13271,train
13272,train
13273,test
13274,train
13275,train
13276,train
13277,test
13278,test
13279,test
13280,train
13281,train
13282,train
13283,train
13284,train
13285,train
13286,train
13287,test
13288,train
13289,train
13290,train
13291,train
13292,train
13293,train
13294,train
13295,test
13296,train
13297,train
13298,train
13299,train
13300,train
13301,train
13302,train
13303,train
13304,train
13305,train
13306,train
13307,train
13308,train
13309,train
13310,train
13311,test
13312,train
13313,train
13314,train
13315,train
13316,test
13317,train
13318,train
13319,test
13320,train
13321,test
13322,train
13323,train
13324,train
13325,test
13326,train
13327,train
13328,train
13329,test
13330,train
13331,train
13332,test
13333,train
13334,test
13335,train
13336,train
13337,train
13338,train
13339,train
13340,test
13341,train
13342,train
13343,train
13344,train
13345,train
13346,train
13347,train
13348,train
13349,train
13350,train
13351,train
13352,train
13353,test
13354,train
13355,train
13356,test
13357,train
13358,train
13359,train
13360,train
13361,train
13362,train
13363,train
13364,test
13365,train
13366,train
13367,train
13368,train
13369,train
13370,train
13371,train
13372,train
13373,train
13374,test
13375,train
13376,test
13377,train
13378,test
13379,test
13380,train
13381,train
13382,train
13383,train
13384,train
13385,train
13386,train
13387,train
13388,train
13389,train
13390,train
13391,test
13392,train
13393,train
13394,train
13395,train
13396,train
13397,train
13398,train
13399,train
13400,train
13401,train
13402,train
13403,train
13404,train
13405,train
13406,train
13407,train
13408,train
13409,train
13410,train
13411,train
13412,train
13413,test
13414,test
13415,train
13416,train
13417,train
13418,test
13419,test
13420,train
13421,train
13422,train
13423,train
13424,train
13425,train
13426,test
13427,train
13428,test
13429,train
13430,train
13431,train
13432,train
13433,train
13434,train
13435,train
13436,test
13437,train
13438,train
13439,train
13440,train
13441,train
13442,train
13443,train
13444,train
13445,test
13446,train
13447,train
13448,train
13449,train
13450,train
13451,train
13452,train
13453,train
13454,train
13455,train
13456,train
13457,train
13458,train
13459,test
13460,train
13461,train
13462,train
13463,test
13464,train
13465,test
13466,train
13467,train
13468,train
13469,train
13470,train
13471,train
13472,train
13473,train
13474,test
13475,test
13476,train
13477,train
13478,train
13479,train
13480,train
13481,test
13482,train
13483,train
13484,train
13485,train
13486,train
13487,test
13488,train
13489,train
13490,test
13491,train
13492,train
13493,train
13494,test
13495,train
13496,test
13497,train
13498,test
13499,train
13500,train
13501,train
13502,test
13503,train
13504,test
13505,train
13506,test
13507,train
13508,train
13509,train
13510,train
13511,train
13512,test
13513,train
13514,train
13515,train
13516,train
13517,test
13518,train
13519,train
13520,train
13521,train
13522,train
13523,test
13524,test
13525,train
13526,train
13527,train
13528,train
13529,train
13530,train
13531,train
13532,train
13533,train
13534,train
13535,test
13536,train
13537,train
13538,train
13539,train
13540,test
13541,test
13542,train
13543,train
13544,train
13545,test
13546,train
13547,test
13548,train
13549,train
13550,train
13551,test
13552,train
13553,train
13554,train
13555,train
13556,train
13557,train
13558,train
13559,train
13560,train
13561,train
13562,train
13563,test
13564,train
13565,train
13566,train
13567,train
13568,test
13569,train
13570,train
13571,train
13572,train
13573,train
13574,train
13575,test
13576,train
13577,test
13578,train
13579,train
13580,train
13581,train
13582,train
13583,train
13584,train
13585,test
13586,test
13587,train
13588,train
13589,test
13590,test
13591,train
13592,train
13593,train
13594,train
13595,train
13596,train
13597,test
13598,train
13599,train
13600,test
13601,train
13602,train
13603,train
13604,test
13605,train
13606,train
13607,train
13608,train
13609,train
13610,train
13611,train
13612,train
13613,test
13614,train
13615,test
13616,train
13617,train
13618,test
13619,train
13620,train
13621,train
13622,train
13623,train
13624,test
13625,train
13626,train
13627,train
13628,train
13629,train
13630,train
13631,train
13632,train
13633,train
13634,test
13635,train
13636,train
13637,train
13638,train
13639,train
13640,train
13641,train
13642,test
13643,train
13644,test
13645,train
13646,train
13647,test
13648,train
13649,train
13650,train
13651,train
13652,train
13653,train
13654,train
13655,train
13656,test
13657,train
13658,train
13659,train
13660,train
13661,test
13662,test
13663,train
13664,train
13665,test
13666,train
13667,train
13668,train
13669,train
13670,train
13671,train
13672,test
13673,train
13674,test
13675,train
13676,train
13677,train
13678,train
13679,train
13680,train
13681,test
13682,train
13683,train
13684,train
13685,train
13686,train
13687,train
13688,train
13689,train
13690,train
13691,train
13692,train
13693,train
13694,train
13695,test
13696,train
13697,train
13698,train
13699,train
13700,train
13701,train
13702,train
13703,test
13704,train
13705,train
13706,train
13707,train
13708,train
13709,train
13710,test
13711,train
13712,train
13713,test
13714,train
13715,train
13716,train
13717,train
13718,train
13719,test
13720,train
13721,test
13722,train
13723,train
13724,train
13725,train
13726,train
13727,test
13728,train
13729,train
13730,train
13731,train
13732,train
13733,test
13734,test
13735,train
13736,train
13737,train
13738,train
13739,train
13740,train
13741,train
13742,train
13743,test
13744,train
13745,train
13746,train
13747,train
13748,train
13749,train
13750,test
13751,train
13752,test
13753,train
13754,train
13755,train
13756,train
13757,test
13758,train
13759,train
13760,train
13761,train
13762,train
13763,train
13764,train
13765,train
13766,train
13767,test
13768,train
13769,train
13770,train
13771,test
13772,train
13773,test
13774,train
13775,train
13776,train
13777,train
13778,train
13779,train
13780,train
13781,train
13782,train
13783,train
13784,test
13785,train
13786,train
13787,test
13788,train
13789,train
13790,train
13791,train
13792,train
13793,train
13794,train
13795,train
13796,train
13797,train
13798,train
13799,test
13800,train
13801,test
13802,test
13803,train
13804,test
13805,train
13806,train
13807,train
13808,train
13809,train
13810,test
13811,train
13812,train
13813,train
13814,test
13815,test
13816,train
13817,test
13818,train
13819,test
13820,train
13821,test
13822,test
13823,train
13824,test
13825,train
13826,train
13827,train
13828,train
13829,train
13830,train
13831,test
13832,train
13833,train
13834,train
13835,train
13836,test
13837,train
13838,train
13839,train
13840,train
13841,train
13842,train
13843,train
13844,train
13845,test
13846,test
